tick,customer_ID,latitude,longitude,stickiness,random_number,current_firm,previous_firm,decision,c_deviance_propensity
9,124,33.9763,-117.6259,51,0,6,0,move,0
9,403,34.0527,-117.4554,95,0,0,0,wait,0
9,522,34.1355,-117.2274,62,0,8,0,move,0
9,57,33.8446,-116.945,30,72,1,10,move,0
9,337,34.1184,-117.4633,23,73,0,6,wait,0
9,357,34.1094,-117.4427,21,0,0,0,wait,0
9,62,33.9787,-117.4881,17,43,0,8,wait,0
9,83,33.7831,-117.5209,70,38,2,6,stay,0
9,480,34.6152,-117.1701,22,0,7,0,move,0
9,32,33.6865,-116.9174,52,80,1,10,move,0
9,530,34.1534,-117.3157,90,0,0,8,wait,0
9,193,34.1497,-117.4921,56,65,0,6,wait,0
9,658,33.891,-117.105,22,73,10,8,move,0
9,130,34.1551,-117.4112,75,0,8,0,move,0
9,580,33.9581,-117.5936,61,5,4,6,stay,0
9,119,33.8162,-117.4799,11,0,8,0,move,0
9,428,34.5154,-117.3921,81,0,0,0,wait,0
9,609,33.9786,-117.7655,18,0,0,0,wait,0
9,401,34.1666,-117.6093,45,3,0,6,move,0
9,353,34.0089,-117.6099,68,0,0,6,wait,0
9,118,33.9158,-117.5728,95,39,2,0,stay,0
9,299,34.2063,-117.6644,27,0,6,0,move,0
9,570,34.0902,-117.5898,57,0,0,6,wait,0
9,547,34.0514,-117.2631,52,86,0,8,wait,0
9,169,34.1368,-117.3776,37,0,8,0,move,0
9,220,33.9725,-117.7549,69,96,0,6,wait,0
9,639,33.8969,-116.9642,42,0,0,0,wait,0
9,367,34.1282,-117.5695,0,0,0,0,wait,0
9,60,33.8169,-117.0748,37,12,10,8,stay,0
9,536,34.1022,-117.3121,36,99,8,6,move,0
9,288,34.1629,-117.487,87,0,6,0,move,0
9,217,34.1706,-117.7501,37,24,4,6,stay,0
9,151,34.1746,-117.3974,92,21,8,0,stay,0
9,125,33.7645,-117.5683,75,31,2,6,stay,0
9,585,34.1665,-117.6395,21,77,6,5,move,0
9,528,34.0488,-117.2228,17,89,8,10,move,0
9,74,33.7898,-117.4579,87,31,2,0,stay,0
9,4,33.6657,-116.9822,66,76,10,1,move,0
9,650,34.1196,-117.1274,17,8,10,8,stay,0
9,249,34.0122,-117.7292,65,61,6,0,stay,0
9,653,34.0423,-117.179,80,58,10,8,stay,0
9,167,34.0078,-117.5075,14,22,8,6,move,0
9,576,34.0681,-117.7582,26,0,0,0,wait,0
9,327,34.0689,-117.5761,93,0,0,0,wait,0
9,10,33.6256,-116.9321,34,53,1,10,move,0
9,473,34.6586,-117.2252,99,0,8,0,move,0
9,25,33.7574,-116.9547,72,41,10,1,stay,0
9,320,34.0348,-117.6618,28,0,0,0,wait,0
9,356,34.1925,-117.5446,97,0,0,6,wait,0
9,263,34.1817,-117.7665,21,64,0,6,wait,0
9,347,34.0943,-117.6272,70,95,0,6,wait,0
9,61,33.8633,-116.9378,4,76,10,1,move,0
9,76,33.7587,-117.4637,33,91,2,8,move,0
9,470,34.4813,-117.346,66,33,0,6,move,0
9,420,34.6058,-117.2045,4,68,0,0,wait,0
9,256,34.063,-117.7038,32,27,6,4,stay,0
9,373,33.9867,-117.6313,88,40,4,6,stay,0
9,15,33.6599,-117.0275,66,5,10,1,stay,0
9,292,34.0366,-117.6194,73,0,0,0,wait,0
9,31,33.7908,-117.0862,72,1,10,8,stay,0
9,389,34.0241,-117.4208,92,36,8,0,stay,0
9,425,34.5193,-117.2745,66,99,3,7,move,0
9,618,34.0779,-117.5797,60,0,0,6,wait,0
9,436,34.4909,-117.3653,25,0,7,0,move,0
9,137,34.0738,-117.4518,82,76,2,0,stay,0
9,21,33.8529,-116.9461,40,57,1,10,move,0
9,309,34.072,-117.64,62,12,0,6,move,0
9,533,33.9911,-117.2079,81,80,10,8,stay,0
9,260,33.9558,-117.7245,26,74,4,6,move,0
9,529,34.1339,-117.2341,44,98,10,8,move,0
9,599,34.0699,-117.6776,85,27,6,0,stay,0
9,314,34.1672,-117.6516,22,0,0,6,wait,0
9,651,34.0576,-117.1743,36,59,10,8,move,0
9,164,34.2035,-117.4905,99,19,3,0,stay,0
9,93,33.9697,-117.4467,34,61,0,6,wait,0
9,594,34.0891,-117.7924,23,95,6,4,move,0
9,360,34.0421,-117.4872,89,0,8,0,move,0
9,624,34.1791,-117.7225,30,0,6,0,move,0
9,2,33.6436,-117.0367,27,1,10,1,stay,0
9,163,34.2308,-117.5385,15,66,5,6,move,0
9,228,34.1775,-117.6761,84,0,0,6,wait,0
9,242,34.1341,-117.7154,8,88,6,4,move,0
9,106,33.8091,-117.5753,57,0,2,0,move,0
9,177,34.0359,-117.5128,89,62,0,6,move,0
9,561,34.0785,-117.7264,22,62,0,6,wait,0
9,545,33.9199,-117.3388,93,65,9,0,stay,0
9,115,33.95,-117.4568,43,0,0,8,wait,0
9,549,33.979,-117.283,91,0,8,0,move,0
9,526,33.9273,-117.3922,76,47,8,0,stay,0
9,509,34.0619,-117.2247,52,21,0,8,move,0
9,604,34.1322,-117.6839,55,0,0,6,wait,0
9,451,34.6485,-117.1458,62,34,7,0,stay,0
9,426,34.4597,-117.2142,56,44,7,8,stay,0
9,399,34.0668,-117.5205,20,0,0,6,wait,0
9,469,34.4339,-117.3556,31,0,7,0,move,0
9,261,34.1802,-117.6932,61,0,0,6,wait,0
9,9,33.7761,-117.0754,70,89,10,1,move,0
9,205,34.0096,-117.6988,91,1,4,0,stay,0
9,488,33.9936,-117.3076,85,40,0,8,move,0
9,601,34.0894,-117.674,51,0,0,6,wait,0
9,203,33.9415,-117.5445,93,0,0,0,wait,0
9,483,34.574,-117.3277,1,45,0,0,wait,0
9,443,34.546,-117.166,36,0,7,0,move,0
9,184,34.0469,-117.5991,15,0,0,6,wait,0
9,383,34.074,-117.6141,83,0,0,6,wait,0
9,421,34.4747,-117.1819,22,88,7,8,move,0
9,187,34.109,-117.3961,73,23,8,0,stay,0
9,97,33.7447,-117.6909,12,59,2,4,move,0
9,283,34.0726,-117.4739,34,0,0,6,wait,0
9,582,33.9583,-117.735,66,32,4,0,stay,0
9,566,34.1119,-117.7024,48,69,4,6,move,0
9,431,34.6144,-117.2264,74,44,7,0,stay,0
9,179,34.1331,-117.5725,58,0,6,0,move,0
9,502,34.0132,-117.2105,29,11,10,8,stay,0
9,546,34.0517,-117.397,34,34,8,0,stay,0
9,452,34.6447,-117.1647,18,0,7,0,move,0
9,81,33.9054,-117.6154,37,59,4,6,move,0
9,114,33.8714,-117.5571,59,12,2,6,stay,0
9,654,34.1088,-116.9939,49,74,10,8,move,0
9,642,34.1111,-117.0155,29,28,0,8,move,0
9,444,34.449,-117.1756,37,48,7,8,move,0
9,251,34.1695,-117.534,66,99,3,6,move,0
9,58,33.7037,-117.0643,2,42,1,10,move,0
9,19,33.8214,-116.8761,27,20,1,10,stay,0
9,325,34.1727,-117.578,54,0,0,0,wait,0
9,361,34.1193,-117.6424,44,40,5,6,stay,0
9,295,34.1057,-117.5614,22,0,6,0,move,0
9,558,34.128,-117.1982,61,0,0,8,wait,0
9,101,33.8753,-117.5841,49,94,0,6,wait,0
9,429,34.5311,-117.1999,14,39,0,0,wait,0
9,28,33.6785,-117.0615,79,80,10,1,move,0
9,362,34.1734,-117.4548,48,0,0,0,wait,0
9,302,34.1233,-117.4628,83,17,0,6,move,0
9,99,33.9526,-117.6526,60,0,0,0,wait,0
9,553,34.0979,-117.213,87,0,8,0,move,0
9,202,34.0379,-117.575,54,0,0,6,wait,0
9,173,34.1473,-117.4907,57,91,0,6,wait,0
9,272,34.1378,-117.5733,78,0,0,6,wait,0
9,136,34.0275,-117.4474,16,0,0,8,wait,0
9,465,34.4404,-117.3284,58,0,7,0,move,0
9,363,34.0075,-117.4774,10,0,0,6,wait,0
9,395,34.0433,-117.5111,82,0,6,0,move,0
9,493,34.1207,-117.3178,100,91,8,0,stay,0
9,422,34.4762,-117.2916,87,99,7,8,move,0
9,348,34.0281,-117.5398,32,0,0,6,wait,0
9,571,34.0857,-117.6852,0,0,0,0,wait,0
9,515,34.1405,-117.2803,5,46,0,6,wait,0
9,388,34.1299,-117.5184,15,0,6,0,move,0
9,70,33.8841,-117.5847,54,68,0,6,wait,0
9,613,33.9601,-117.8036,82,99,6,4,move,0
9,565,34.0662,-117.6174,48,87,5,6,move,0
9,537,34.1284,-117.2113,2,66,10,8,move,0
9,1,33.7797,-117.0363,81,27,1,10,stay,0
9,454,34.622,-117.3642,10,16,0,0,wait,0
9,506,34.0235,-117.2991,86,49,8,0,stay,0
9,517,34.0214,-117.3635,27,0,8,0,move,0
9,210,33.9508,-117.6165,26,0,0,0,wait,0
9,641,33.9725,-117.1667,52,93,0,8,wait,0
9,489,34.1342,-117.3495,55,0,0,8,wait,0
9,355,34.1595,-117.4673,9,87,0,6,wait,0
9,175,34.0872,-117.4573,42,0,6,0,move,0
9,507,34.0065,-117.3783,45,0,0,8,wait,0
9,371,33.9882,-117.4565,100,0,8,0,move,0
9,129,33.9672,-117.4933,15,0,0,0,wait,0
9,231,34.1577,-117.7453,69,7,4,0,stay,0
9,430,34.428,-117.3816,39,96,7,6,move,0
9,161,34.0386,-117.477,98,27,3,0,stay,0
9,574,34.0338,-117.6538,83,21,0,6,move,0
9,408,33.9962,-117.4786,44,0,0,6,wait,0
9,308,34.1698,-117.498,58,0,0,6,wait,0
9,262,34.0994,-117.6311,82,43,4,0,stay,0
9,586,34.1434,-117.6155,7,56,0,6,wait,0
9,646,34.1233,-117.0262,4,23,10,8,move,0
9,477,34.5219,-117.3762,98,7,8,0,stay,0
9,116,33.7621,-117.6005,93,54,2,0,stay,0
9,406,34.031,-117.4334,46,50,6,8,move,0
9,459,34.4999,-117.1547,6,0,7,0,move,0
9,204,33.9596,-117.7356,90,56,4,3,stay,0
9,239,34.018,-117.5334,77,0,0,6,wait,0
9,45,33.669,-116.8689,82,69,1,0,stay,0
9,589,34.089,-117.5747,44,50,0,6,wait,0
9,525,34.0519,-117.2669,51,0,0,8,move,0
9,527,34.0393,-117.4083,63,0,8,0,move,0
9,50,33.7309,-116.9557,31,23,10,1,stay,0
9,616,34.1333,-117.8062,7,6,4,0,stay,0
9,350,34.2249,-117.4968,81,0,0,0,wait,0
9,550,34.1128,-117.2334,26,0,8,0,move,0
9,192,34.0788,-117.4906,74,0,0,0,wait,0
9,212,33.9804,-117.5532,64,10,0,6,move,0
9,71,33.9098,-117.6374,35,64,6,4,move,0
9,345,34.0427,-117.4532,57,0,0,6,wait,0
9,265,33.9888,-117.6038,65,82,4,6,move,0
9,98,33.7945,-117.6349,14,0,0,0,wait,0
9,328,34.0162,-117.5749,72,0,6,0,move,0
9,472,34.4716,-117.2612,91,13,7,0,stay,0
9,196,34.1556,-117.4093,1,0,8,0,move,0
9,227,34.0978,-117.6925,54,0,0,0,wait,0
9,375,34.0137,-117.497,57,33,0,6,move,0
9,133,34.0761,-117.4371,51,0,8,0,move,0
9,46,33.8567,-116.9604,2,63,1,10,move,0
9,82,33.8203,-117.4782,82,43,8,0,stay,0
9,437,34.5898,-117.3436,91,67,7,0,stay,0
9,463,34.5202,-117.279,33,51,3,7,move,0
9,581,34.1235,-117.6856,73,0,0,6,wait,0
9,623,34.0322,-117.705,67,28,4,0,stay,0
9,500,33.9485,-117.2936,9,36,0,8,wait,0
9,194,34.2122,-117.543,24,81,0,6,wait,0
9,377,34.0849,-117.5497,79,0,0,6,wait,0
9,532,33.9275,-117.3346,29,0,0,8,wait,0
9,51,33.7704,-117.0728,22,35,0,8,wait,0
9,303,34.1226,-117.493,8,36,3,6,move,0
9,166,34.0628,-117.5103,42,0,0,0,wait,0
9,47,33.8474,-116.9611,12,8,10,1,stay,0
9,649,34.0088,-117.1598,88,15,0,8,move,0
9,122,33.7321,-117.6589,30,34,4,2,move,0
9,241,34.0612,-117.667,22,94,6,4,move,0
9,72,33.8056,-117.5736,64,42,2,0,stay,0
9,393,34.084,-117.5345,99,86,0,6,move,0
9,223,33.9714,-117.6306,60,14,0,6,move,0
9,541,33.923,-117.3152,43,32,8,0,stay,0
9,662,34.0843,-117.0821,11,2,10,8,stay,0
9,330,33.9945,-117.6333,36,21,0,6,move,0
9,376,34.1923,-117.6438,65,7,6,5,stay,0
9,340,34.207,-117.5139,80,99,0,6,wait,0
9,230,34.1043,-117.7076,9,87,0,6,wait,0
9,233,33.9793,-117.6797,88,0,4,0,move,0
9,236,34.1623,-117.7108,79,0,6,0,move,0
9,79,33.8317,-117.4437,47,0,0,8,wait,0
9,317,34.1355,-117.5807,3,0,0,0,wait,0
9,358,34.1717,-117.5443,13,82,3,6,move,0
9,418,34.5737,-117.2298,42,6,7,0,stay,0
9,419,34.5602,-117.253,82,24,7,0,stay,0
9,304,34.2205,-117.5943,7,0,0,6,wait,0
9,7,33.714,-116.8707,11,57,1,10,move,0
9,513,34.0404,-117.2961,52,0,0,0,wait,0
9,316,34.1743,-117.5852,64,0,0,0,wait,0
9,632,34.0358,-116.9646,95,43,10,0,stay,0
9,277,34.0752,-117.4636,89,92,0,8,wait,0
9,487,34.02,-117.4353,2,0,6,0,move,0
9,626,33.9815,-116.998,28,0,8,0,move,0
9,89,33.9678,-117.5556,71,0,0,0,wait,0
9,315,34.2065,-117.6657,88,80,5,0,stay,0
9,562,33.9876,-117.6539,69,48,0,6,move,0
9,104,33.7566,-117.6881,91,49,2,0,stay,0
9,286,34.005,-117.4246,63,85,0,6,wait,0
9,627,33.9895,-116.9747,19,0,0,0,wait,0
9,222,34.0582,-117.6291,20,0,0,0,wait,0
9,247,34.0527,-117.6448,4,0,6,0,move,0
9,54,33.6983,-116.9961,46,79,1,10,move,0
9,12,33.7966,-117.0873,22,0,8,0,move,0
9,281,34.1962,-117.5109,38,22,0,6,move,0
9,442,34.5253,-117.1763,57,0,7,0,move,0
9,162,34.1249,-117.4465,95,53,3,0,stay,0
9,17,33.6785,-116.8776,48,90,10,1,move,0
9,556,34.0773,-117.4155,90,0,0,0,wait,0
9,456,34.6488,-117.3873,93,73,7,0,stay,0
9,359,34.0848,-117.565,78,0,6,0,move,0
9,55,33.7201,-116.9814,81,92,1,10,move,0
9,385,34.2049,-117.519,56,57,3,6,move,0
9,338,34.0553,-117.5462,95,45,5,0,stay,0
9,450,34.4858,-117.3846,31,99,0,6,wait,0
9,663,33.929,-116.9811,46,0,0,0,wait,0
9,384,34.0853,-117.6018,16,10,5,6,stay,0
9,637,33.9612,-117.0152,73,98,8,10,move,0
9,145,34.2109,-117.435,22,0,0,0,wait,0
9,610,34.0865,-117.7933,82,0,4,0,move,0
9,35,33.723,-116.8929,48,99,1,10,move,0
9,482,34.6292,-117.3643,15,93,0,0,wait,0
9,90,33.9393,-117.5699,5,0,0,0,wait,0
9,165,34.1359,-117.5398,35,56,3,6,move,0
9,468,34.6352,-117.3275,37,86,0,0,wait,0
9,405,34.2079,-117.6234,0,0,0,0,wait,0
9,207,34.1377,-117.6081,81,77,4,0,stay,0
9,27,33.6504,-117.0944,8,88,10,1,move,0
9,510,33.9283,-117.4366,83,25,0,8,move,0
9,16,33.7197,-117.1116,0,73,10,8,move,0
9,497,34.1088,-117.4008,41,0,8,0,move,0
9,138,34.2122,-117.4053,8,0,6,0,move,0
9,159,34.1709,-117.4166,56,0,8,0,move,0
9,380,34.065,-117.5828,9,94,5,6,move,0
9,455,34.4713,-117.1692,55,79,0,8,wait,0
9,240,34.0192,-117.7724,100,73,4,0,stay,0
9,291,34.0314,-117.5486,68,0,0,6,wait,0
9,219,34.0434,-117.5515,33,0,6,0,move,0
9,339,34.1626,-117.5665,71,73,5,6,move,0
9,253,34.0112,-117.6307,63,0,6,0,move,0
9,273,34.2075,-117.4483,85,44,4,0,stay,0
9,504,33.9923,-117.2353,15,40,8,10,move,0
9,201,33.9768,-117.7308,47,0,4,0,move,0
9,370,33.9938,-117.4496,74,0,8,0,move,0
9,142,34.2028,-117.3892,78,0,0,0,wait,0
9,322,34.2055,-117.6261,4,0,0,0,wait,0
9,512,34.1302,-117.2749,14,59,8,6,move,0
9,633,33.9473,-117.0526,77,62,10,0,stay,0
9,453,34.46,-117.1477,27,0,0,0,wait,0
9,132,34.1893,-117.4066,1,0,6,0,move,0
9,190,34.0082,-117.3643,18,0,8,0,move,0
9,293,34.1351,-117.6236,25,0,0,6,wait,0
9,608,34.092,-117.6829,77,0,0,0,wait,0
9,495,34.0916,-117.3938,33,41,0,8,wait,0
9,91,33.8847,-117.453,30,0,0,0,wait,0
9,583,34.0087,-117.6169,57,0,0,6,wait,0
9,38,33.7019,-117.1163,23,10,10,8,stay,0
9,593,34.0785,-117.7177,15,58,4,6,move,0
9,39,33.7099,-116.8904,77,54,1,10,stay,0
9,597,34.0438,-117.7053,49,0,0,0,wait,0
9,551,34.0938,-117.3644,28,14,0,6,move,0
9,284,34.0431,-117.6387,32,0,6,0,move,0
9,234,34.0794,-117.5432,6,0,0,6,wait,0
9,524,33.9411,-117.2216,62,54,8,9,stay,0
9,660,34.005,-117.0066,6,5,10,8,stay,0
9,520,34.0636,-117.2374,90,36,0,8,move,0
9,144,34.0815,-117.5325,43,90,0,6,wait,0
9,160,34.0496,-117.4757,33,0,0,0,wait,0
9,351,34.1403,-117.5138,89,74,5,0,stay,0
9,457,34.5398,-117.3225,67,23,7,3,stay,0
9,307,34.1539,-117.484,39,0,0,0,wait,0
9,168,34.0174,-117.4728,48,0,0,6,wait,0
9,197,34.0293,-117.4641,16,0,6,0,move,0
9,382,34.0643,-117.6324,7,0,0,0,wait,0
9,235,34.042,-117.6509,27,0,0,0,wait,0
9,267,34.0193,-117.5492,59,70,5,6,move,0
9,77,33.9378,-117.6786,63,45,4,0,stay,0
9,368,34.0031,-117.5535,91,0,0,6,wait,0
9,69,33.86,-117.5882,49,0,0,0,wait,0
9,37,33.7365,-116.9602,65,84,1,10,move,0
9,111,33.8876,-117.6224,79,9,2,6,stay,0
9,539,34.0313,-117.2988,46,0,8,0,move,0
9,42,33.6535,-117.0892,98,0,1,0,stay,0
9,294,34.0961,-117.5641,73,69,5,0,stay,0
9,335,34.2115,-117.5763,42,0,0,0,wait,0
9,188,34.0466,-117.6012,53,0,6,0,move,0
9,496,34.1229,-117.3411,61,0,8,0,move,0
9,274,34.099,-117.506,72,0,0,0,wait,0
9,498,34.0157,-117.306,100,0,8,0,move,0
9,640,34.0136,-116.991,58,0,10,0,move,0
9,657,34.1036,-116.9846,54,58,0,8,wait,0
9,622,34.0669,-117.6822,64,0,0,0,wait,0
9,270,34.1689,-117.449,45,0,6,0,move,0
9,441,34.5081,-117.1581,53,0,7,0,move,0
9,433,34.5419,-117.3772,4,66,7,3,move,0
9,238,34.1122,-117.7242,37,0,4,0,move,0
9,44,33.6399,-116.8877,84,33,10,1,stay,0
9,396,34.2314,-117.4252,3,20,8,6,move,0
9,346,34.0798,-117.4828,57,0,0,0,wait,0
9,523,33.9715,-117.3781,64,0,0,0,wait,0
9,595,34.0003,-117.7884,76,0,6,0,move,0
9,171,34.0124,-117.4769,91,27,3,0,stay,0
9,645,34.0535,-117.0594,26,56,10,8,move,0
9,412,34.6361,-117.2202,80,64,7,0,stay,0
9,331,34.2134,-117.4495,19,0,0,6,wait,0
9,268,33.9698,-117.545,66,0,0,6,wait,0
9,378,34.0487,-117.422,19,0,0,8,wait,0
9,588,34.0016,-117.58,34,3,5,6,stay,0
9,34,33.6522,-116.9155,45,30,1,10,stay,0
9,554,34.1457,-117.2702,63,85,10,8,move,0
9,23,33.8645,-116.9794,8,18,10,8,move,0
9,638,33.9408,-117.0021,41,0,10,0,move,0
9,460,34.4202,-117.3274,79,64,7,0,stay,0
9,126,33.8782,-117.4549,99,54,2,0,stay,0
9,392,34.1555,-117.4272,19,0,6,0,move,0
9,365,34.1871,-117.6111,82,0,0,0,wait,0
9,621,34.1118,-117.6138,100,53,10,0,stay,0
9,540,34.1512,-117.326,82,5,9,0,stay,0
9,103,33.8485,-117.6607,39,55,2,4,move,0
9,573,33.9889,-117.6725,12,0,6,0,move,0
9,445,34.4981,-117.3449,68,58,7,0,stay,0
9,110,33.8021,-117.5697,80,95,0,6,wait,0
9,140,34.2299,-117.56,71,38,0,6,move,0
9,516,33.9999,-117.225,58,51,8,0,stay,0
9,252,34.0474,-117.5422,83,0,0,0,wait,0
9,511,34.03,-117.4189,76,51,0,8,move,0
9,381,33.994,-117.453,74,74,8,0,stay,0
9,630,34.0867,-117.0843,61,2,8,0,stay,0
9,531,34.0782,-117.234,74,36,8,0,stay,0
9,26,33.8489,-117.015,16,92,10,8,move,0
9,297,34.0285,-117.6097,88,0,0,0,wait,0
9,476,34.4388,-117.3035,98,40,7,0,stay,0
9,155,34.0288,-117.6125,42,0,0,0,wait,0
9,22,33.7423,-117.0272,27,82,10,1,move,0
9,462,34.5025,-117.363,4,25,0,6,wait,0
9,200,34.0908,-117.6164,56,0,0,6,wait,0
9,254,33.9854,-117.74,27,38,0,6,wait,0
9,306,34.2059,-117.624,44,0,0,0,wait,0
9,78,33.9469,-117.5771,68,0,0,0,wait,0
9,577,34.0247,-117.6522,39,0,0,0,wait,0
9,279,34.0545,-117.4401,41,0,0,8,wait,0
9,280,34.0873,-117.6204,1,0,6,0,move,0
9,121,33.8519,-117.5197,48,0,0,0,wait,0
9,43,33.7261,-117.0266,34,99,10,1,move,0
9,218,34.1733,-117.57,26,0,0,6,wait,0
9,311,34.1223,-117.5128,68,89,0,6,wait,0
9,68,33.9111,-117.4912,60,93,0,6,wait,0
9,628,34.0399,-117.1695,54,0,8,0,move,0
9,88,33.8871,-117.5314,13,47,0,8,wait,0
9,11,33.63,-116.9826,93,22,1,0,stay,0
9,266,33.9506,-117.6575,59,0,0,0,wait,0
9,343,34.1242,-117.4964,27,0,6,0,move,0
9,94,33.8618,-117.6066,42,59,0,6,wait,0
9,397,34.0374,-117.4827,66,87,0,8,wait,0
9,298,34.1017,-117.5228,4,4,0,6,move,0
9,117,33.8523,-117.4657,80,4,0,6,move,0
9,606,34.032,-117.6627,64,0,0,0,wait,0
9,73,33.8163,-117.4498,43,9,0,8,move,0
9,310,34.0375,-117.5725,78,72,5,0,stay,0
9,285,34.0885,-117.5451,51,28,3,6,stay,0
9,289,34.0007,-117.476,21,0,0,0,wait,0
9,475,34.5437,-117.3265,65,12,3,7,stay,0
9,409,34.1705,-117.5545,10,52,5,6,move,0
9,484,34.514,-117.2629,95,42,7,0,stay,0
9,250,33.9772,-117.5316,93,0,0,6,wait,0
9,334,34.1449,-117.4522,13,57,0,6,wait,0
9,543,34.1096,-117.3081,40,74,0,6,wait,0
9,259,34.0146,-117.7462,2,4,4,6,move,0
9,224,33.9505,-117.6744,91,17,4,0,stay,0
9,275,34.0193,-117.5519,3,0,0,0,wait,0
9,464,34.5085,-117.2569,85,0,0,0,wait,0
9,490,34.0406,-117.2631,92,0,0,0,wait,0
9,656,34.0436,-116.9554,40,70,8,10,move,0
9,123,33.7953,-117.5011,57,0,8,0,move,0
9,86,33.7917,-117.5184,64,79,0,6,wait,0
9,634,34.0429,-117,73,64,10,8,stay,0
9,584,34.1816,-117.7664,0,0,4,0,move,0
9,3,33.6279,-116.9642,60,35,10,1,stay,0
9,492,33.9973,-117.2397,71,98,10,8,move,0
9,569,34.1472,-117.7309,17,0,0,0,wait,0
9,170,34.2295,-117.4214,36,0,0,6,wait,0
9,232,34.1351,-117.7382,55,74,0,6,wait,0
9,344,34.1153,-117.4622,83,1,5,0,stay,0
9,394,34.0273,-117.4769,72,0,6,0,move,0
9,449,34.4766,-117.393,87,0,6,0,move,0
9,503,33.9607,-117.3159,52,50,8,0,stay,0
9,414,34.4385,-117.272,54,85,8,7,move,0
9,494,34.0601,-117.396,18,50,8,6,move,0
9,407,34.1,-117.5354,3,57,3,6,move,0
9,141,34.1959,-117.4437,93,71,3,0,stay,0
9,80,33.9708,-117.4997,62,0,0,0,wait,0
9,323,34.2017,-117.478,34,84,0,6,wait,0
9,18,33.8306,-116.8959,21,83,10,1,move,0
9,56,33.6365,-116.9792,70,74,10,1,move,0
9,158,34.2087,-117.4734,89,0,6,0,move,0
9,349,34.0962,-117.5688,86,8,0,6,move,0
9,578,34.0633,-117.7339,44,0,0,0,wait,0
9,150,34.1328,-117.5383,11,0,0,6,wait,0
9,508,34.0485,-117.2082,36,29,8,10,stay,0
9,647,34.0783,-117.0335,99,52,10,0,stay,0
9,134,34.052,-117.6055,63,0,0,0,wait,0
9,648,34.1224,-117.1138,88,83,10,0,stay,0
9,211,34.0607,-117.6906,15,0,0,6,wait,0
9,342,34.1409,-117.421,64,0,0,0,wait,0
9,152,34.2345,-117.5217,89,0,0,0,wait,0
9,66,33.7569,-117.6022,23,0,0,0,wait,0
9,466,34.5675,-117.3084,28,0,7,0,move,0
9,214,34.0545,-117.653,21,0,0,0,wait,0
9,332,33.9981,-117.4556,21,0,8,0,move,0
9,665,33.9058,-117.0059,37,17,8,10,stay,0
9,321,34.0968,-117.6429,87,60,5,0,stay,0
9,186,34.2206,-117.3879,19,75,6,8,move,0
9,620,33.9561,-117.581,19,87,4,6,move,0
9,59,33.6831,-116.956,25,97,10,1,move,0
9,491,34.0316,-117.4232,52,0,0,8,wait,0
9,153,34.1811,-117.5054,3,0,0,6,wait,0
9,390,34.1423,-117.5426,34,0,6,0,move,0
9,417,34.6473,-117.3447,30,43,0,0,wait,0
9,178,34.0496,-117.581,73,0,6,0,move,0
9,596,34.0042,-117.8107,9,43,6,4,move,0
9,664,33.9314,-117.0722,62,0,8,0,move,0
9,221,34.1372,-117.6411,43,0,6,0,move,0
9,199,34.1064,-117.3918,100,29,3,0,stay,0
9,84,33.9207,-117.4904,8,0,0,0,wait,0
9,209,34.1546,-117.6337,64,0,6,0,move,0
9,92,33.8848,-117.6765,60,0,4,0,move,0
9,8,33.68,-116.9031,48,28,1,10,stay,0
9,600,34.0671,-117.7259,24,0,4,0,move,0
9,447,34.4981,-117.1766,70,0,7,0,move,0
9,49,33.679,-117.046,30,39,10,1,move,0
9,398,34.134,-117.4427,53,0,0,0,wait,0
9,278,34.1708,-117.5721,54,0,0,0,wait,0
9,575,34.1943,-117.7893,17,0,0,0,wait,0
9,485,34.5523,-117.2024,38,81,0,0,wait,0
9,264,34.1574,-117.7172,76,26,4,0,stay,0
9,416,34.476,-117.2667,79,94,0,8,wait,0
9,157,34.1236,-117.5519,57,0,0,0,wait,0
9,36,33.7202,-117.1004,61,6,10,8,stay,0
9,563,34.0258,-117.6039,64,45,0,6,move,0
9,560,34.1458,-117.1958,72,97,10,8,move,0
9,305,34.0932,-117.6398,74,0,0,6,wait,0
9,113,33.7992,-117.531,22,0,0,0,wait,0
9,319,34.0258,-117.5902,72,53,5,0,stay,0
9,255,34.066,-117.5942,14,0,0,6,wait,0
9,625,34.1366,-117.6409,85,99,5,6,move,0
9,109,33.747,-117.6199,4,0,2,0,move,0
9,105,33.9682,-117.5612,53,0,6,0,move,0
9,557,33.9458,-117.1969,16,13,8,10,stay,0
9,413,34.4989,-117.2056,75,8,0,8,move,0
9,644,33.9934,-116.9428,9,61,8,10,move,0
9,423,34.4794,-117.2321,22,93,7,8,move,0
9,501,33.979,-117.3076,51,70,0,8,wait,0
9,128,33.9293,-117.535,66,67,0,8,wait,0
9,467,34.636,-117.3151,72,61,7,0,stay,0
9,135,34.028,-117.5359,50,0,0,6,wait,0
9,534,34.1077,-117.2741,70,99,8,10,move,0
9,198,34.0192,-117.4844,92,0,0,0,wait,0
9,427,34.6569,-117.2931,75,52,7,0,stay,0
9,154,34.1767,-117.6006,76,34,0,6,move,0
9,191,34.1558,-117.5621,26,0,0,0,wait,0
9,479,34.5433,-117.2807,37,37,7,0,stay,0
9,364,34.2312,-117.584,78,54,5,6,stay,0
9,53,33.8167,-117.0198,38,62,8,10,move,0
